0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.570796e+00 -2.094395e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
-1.230655e-07 1.219624e-07 0.000000e+00 -1.635897e-07 0.000000e+00 0.000000e+00 -1.570794e+00 -2.094392e+00 -3.691852e-06 3.658751e-06 0.000000e+00 -4.907537e-06 0.000000e+00 0.000000e+00 7.750932e-05 1.033458e-04 -4.578309e-07 
-9.844336e-07 9.753973e-07 0.000000e+00 -1.308484e-06 0.000000e+00 0.000000e+00 -1.570776e+00 -2.094368e+00 -1.476478e-05 1.463130e-05 0.000000e+00 -1.962606e-05 0.000000e+00 0.000000e+00 3.099608e-04 4.132810e-04 -7.290421e-06 
-3.321770e-06 3.291549e-06 0.000000e+00 -4.415356e-06 0.000000e+00 0.000000e+00 -1.570727e+00 -2.094302e+00 -3.320966e-05 3.290666e-05 0.000000e+00 -4.414237e-05 0.000000e+00 0.000000e+00 6.971250e-04 9.295000e-04 -3.701113e-05 
-7.871713e-06 7.799824e-06 0.000000e+00 -1.046307e-05 0.000000e+00 0.000000e+00 -1.570631e+00 -2.094175e+00 -5.901556e-05 5.846614e-05 0.000000e+00 -7.843766e-05 0.000000e+00 0.000000e+00 1.238620e-03 1.651493e-03 -1.169520e-04 
-1.536988e-05 1.522697e-05 0.000000e+00 -2.042823e-05 0.000000e+00 0.000000e+00 -1.570474e+00 -2.093965e+00 -9.217222e-05 9.128314e-05 0.000000e+00 -1.224894e-04 0.000000e+00 0.000000e+00 1.933911e-03 2.578548e-03 -2.851174e-04 
-2.655086e-05 2.629710e-05 0.000000e+00 -3.528521e-05 0.000000e+00 0.000000e+00 -1.570239e+00 -2.093652e+00 -1.326700e-04 1.313232e-04 0.000000e+00 -1.762711e-04 0.000000e+00 0.000000e+00 2.782312e-03 3.709750e-03 -5.901838e-04 
-4.214940e-05 4.173011e-05 0.000000e+00 -5.600627e-05 0.000000e+00 0.000000e+00 -1.569912e+00 -2.093216e+00 -1.805038e-04 1.785434e-04 0.000000e+00 -2.397558e-04 0.000000e+00 0.000000e+00 3.782986e-03 5.043982e-03 -1.091074e-03 
-6.289772e-05 6.224231e-05 0.000000e+00 -8.355963e-05 0.000000e+00 0.000000e+00 -1.569478e+00 -2.092637e+00 -2.356721e-04 2.328929e-04 0.000000e+00 -3.129145e-04 0.000000e+00 0.000000e+00 4.934946e-03 6.579927e-03 -1.857315e-03 
-8.952832e-05 8.854458e-05 0.000000e+00 -1.189107e-04 0.000000e+00 0.000000e+00 -1.568920e+00 -2.091894e+00 -2.981815e-04 2.943126e-04 0.000000e+00 -3.957204e-04 0.000000e+00 0.000000e+00 6.237053e-03 8.316071e-03 -2.968386e-03 
