1.398639e+00 4.263844e+00 1.597578e+00 -4.176346e+00 8.734105e-01 -1.160860e-01 -1.317510e+00 2.202527e+00 2.436710e-03 -2.684922e+00 
1.122762e+00 4.322579e+00 1.614666e+00 -4.004431e+00 9.809293e-01 -1.836964e-02 -1.343124e+00 2.201200e+00 3.157522e-03 -2.721081e+00 
8.482954e-01 4.380304e+00 1.631570e+00 -3.832276e+00 1.087055e+00 7.850181e-02 -1.368099e+00 2.199286e+00 3.941245e-03 -2.756083e+00 
5.753026e-01 4.436987e+00 1.648286e+00 -3.659961e+00 1.191715e+00 1.744663e-01 -1.392413e+00 2.196783e+00 4.790475e-03 -2.789895e+00 
3.038454e-01 4.492591e+00 1.664811e+00 -3.487563e+00 1.294837e+00 2.694622e-01 -1.416044e+00 2.193687e+00 5.707761e-03 -2.822486e+00 
3.398203e-02 4.547080e+00 1.681141e+00 -3.315151e+00 1.396358e+00 3.634279e-01 -1.438968e+00 2.189995e+00 6.695601e-03 -2.853824e+00 
-2.342323e-01 4.600413e+00 1.697273e+00 -3.142791e+00 1.496214e+00 4.563025e-01 -1.461165e+00 2.185705e+00 7.756430e-03 -2.883879e+00 
-5.007447e-01 4.652548e+00 1.713202e+00 -2.970541e+00 1.594350e+00 5.480252e-01 -1.482612e+00 2.180812e+00 8.892624e-03 -2.912621e+00 
-7.655048e-01 4.703443e+00 1.728924e+00 -2.798453e+00 1.690710e+00 6.385361e-01 -1.503288e+00 2.175316e+00 1.010648e-02 -2.940021e+00 
-1.028464e+00 4.753050e+00 1.744433e+00 -2.626577e+00 1.785245e+00 7.277756e-01 -1.523173e+00 2.169214e+00 1.140024e-02 -2.966049e+00 
-1.289577e+00 4.801323e+00 1.759725e+00 -2.454954e+00 1.877908e+00 8.156848e-01 -1.542246e+00 2.162504e+00 1.277603e-02 -2.990679e+00 
-1.548797e+00 4.848214e+00 1.774793e+00 -2.283624e+00 1.968658e+00 9.022056e-01 -1.560488e+00 2.155183e+00 1.423592e-02 -3.013882e+00 
-1.806081e+00 4.893670e+00 1.789632e+00 -2.112621e+00 2.057454e+00 9.872807e-01 -1.577879e+00 2.147252e+00 1.578186e-02 -3.035632e+00 
-2.061387e+00 4.937640e+00 1.804233e+00 -1.941973e+00 2.144261e+00 1.070854e+00 -1.594400e+00 2.138707e+00 1.741572e-02 -3.055903e+00 
-2.314672e+00 4.980071e+00 1.818590e+00 -1.771706e+00 2.229047e+00 1.152869e+00 -1.610033e+00 2.129548e+00 1.913926e-02 -3.074670e+00 
-2.565895e+00 5.020906e+00 1.832694e+00 -1.601843e+00 2.311782e+00 1.233271e+00 -1.624761e+00 2.119775e+00 2.095416e-02 -3.091909e+00 
-2.815014e+00 5.060090e+00 1.846537e+00 -1.432400e+00 2.392438e+00 1.312008e+00 -1.638565e+00 2.109386e+00 2.286195e-02 -3.107596e+00 
-3.061986e+00 5.097564e+00 1.860108e+00 -1.263394e+00 2.470993e+00 1.389026e+00 -1.651429e+00 2.098381e+00 2.486404e-02 -3.121708e+00 
-3.306770e+00 5.133271e+00 1.873398e+00 -1.094837e+00 2.547425e+00 1.464274e+00 -1.663337e+00 2.086760e+00 2.696173e-02 -3.134223e+00 
-3.549322e+00 5.167149e+00 1.886395e+00 -9.267373e-01 2.621715e+00 1.537703e+00 -1.674273e+00 2.074522e+00 2.915617e-02 -3.145120e+00 
-3.789596e+00 5.199139e+00 1.899086e+00 -7.591029e-01 2.693848e+00 1.609261e+00 -1.684222e+00 2.061669e+00 3.144839e-02 -3.154379e+00 
-4.027548e+00 5.229179e+00 1.911461e+00 -5.919387e-01 2.763808e+00 1.678903e+00 -1.693169e+00 2.048200e+00 3.383926e-02 -3.161980e+00 
-4.263127e+00 5.257208e+00 1.923503e+00 -4.252481e-01 2.831583e+00 1.746582e+00 -1.701100e+00 2.034117e+00 3.632950e-02 -3.167905e+00 
-4.496285e+00 5.283162e+00 1.935201e+00 -2.590328e-01 2.897164e+00 1.812252e+00 -1.708002e+00 2.019420e+00 3.891970e-02 -3.172135e+00 
-4.726966e+00 5.306979e+00 1.946536e+00 -9.329331e-02 2.960542e+00 1.875870e+00 -1.713862e+00 2.004110e+00 4.161026e-02 -3.174655e+00 
-4.955115e+00 5.328596e+00 1.957495e+00 7.197063e-02 3.021710e+00 1.937394e+00 -1.718668e+00 1.988189e+00 4.440145e-02 -3.175448e+00 
-5.180672e+00 5.347950e+00 1.968059e+00 2.367601e-01 3.080662e+00 1.996782e+00 -1.722409e+00 1.971658e+00 4.729336e-02 -3.174499e+00 
-5.403574e+00 5.364979e+00 1.978210e+00 4.010763e-01 3.137393e+00 2.053995e+00 -1.725073e+00 1.954521e+00 5.028590e-02 -3.171795e+00 
-5.623752e+00 5.379620e+00 1.987930e+00 5.649210e-01 3.191902e+00 2.108996e+00 -1.726651e+00 1.936777e+00 5.337882e-02 -3.167322e+00 
-5.841135e+00 5.391811e+00 1.997198e+00 7.282953e-01 3.244186e+00 2.161746e+00 -1.727132e+00 1.918431e+00 5.657158e-02 -3.161068e+00 
-6.055647e+00 5.401492e+00 2.005995e+00 8.912003e-01 3.294242e+00 2.212213e+00 -1.726508e+00 1.899484e+00 5.986357e-02 -3.153022e+00 
-6.267205e+00 5.408602e+00 2.014299e+00 1.053636e+00 3.342072e+00 2.260361e+00 -1.724771e+00 1.879940e+00 6.325397e-02 -3.143173e+00 
-6.475722e+00 5.413083e+00 2.022088e+00 1.215602e+00 3.387675e+00 2.306160e+00 -1.721912e+00 1.859801e+00 6.674178e-02 -3.131514e+00 
-6.681106e+00 5.414877e+00 2.029340e+00 1.377095e+00 3.431051e+00 2.349578e+00 -1.717925e+00 1.839072e+00 7.032574e-02 -3.118035e+00 
-6.883256e+00 5.413927e+00 2.036030e+00 1.538113e+00 3.472201e+00 2.390588e+00 -1.712805e+00 1.817755e+00 7.400438e-02 -3.102729e+00 
-7.082069e+00 5.410181e+00 2.042136e+00 1.698650e+00 3.511126e+00 2.429160e+00 -1.706544e+00 1.795854e+00 7.777600e-02 -3.085591e+00 
-7.277431e+00 5.403586e+00 2.047632e+00 1.858700e+00 3.547829e+00 2.465270e+00 -1.699139e+00 1.773374e+00 8.163867e-02 -3.066615e+00 
-7.469225e+00 5.394092e+00 2.052494e+00 2.018252e+00 3.582308e+00 2.498894e+00 -1.690585e+00 1.750319e+00 8.559021e-02 -3.045797e+00 
-7.657324e+00 5.381652e+00 2.056697e+00 2.177294e+00 3.614567e+00 2.530008e+00 -1.680880e+00 1.726692e+00 8.962821e-02 -3.023135e+00 
-7.841595e+00 5.366222e+00 2.060214e+00 2.335813e+00 3.644606e+00 2.558592e+00 -1.670019e+00 1.702500e+00 9.375000e-02 -2.998625e+00 
-8.021897e+00 5.347760e+00 2.063020e+00 2.493790e+00 3.672424e+00 2.584625e+00 -1.658002e+00 1.677747e+00 9.795268e-02 -2.972268e+00 
-8.198082e+00 5.326229e+00 2.065089e+00 2.651204e+00 3.698024e+00 2.608090e+00 -1.644827e+00 1.652439e+00 1.022331e-01 -2.944063e+00 
-8.369994e+00 5.301592e+00 2.066395e+00 2.808033e+00 3.721403e+00 2.628970e+00 -1.630493e+00 1.626580e+00 1.065878e-01 -2.914013e+00 
-8.537467e+00 5.273820e+00 2.066912e+00 2.964247e+00 3.742562e+00 2.647250e+00 -1.615002e+00 1.600176e+00 1.110131e-01 -2.882117e+00 
-8.700331e+00 5.242886e+00 2.066614e+00 3.119815e+00 3.761500e+00 2.662917e+00 -1.598353e+00 1.573234e+00 1.155052e-01 -2.848382e+00 
-8.858403e+00 5.208766e+00 2.065476e+00 3.274701e+00 3.778213e+00 2.675958e+00 -1.580548e+00 1.545760e+00 1.200597e-01 -2.812810e+00 
-9.011495e+00 5.171442e+00 2.063472e+00 3.428866e+00 3.792700e+00 2.686364e+00 -1.561590e+00 1.517760e+00 1.246724e-01 -2.775407e+00 
-9.159410e+00 5.130901e+00 2.060578e+00 3.582265e+00 3.804957e+00 2.694124e+00 -1.541482e+00 1.489240e+00 1.293384e-01 -2.736180e+00 
-9.301943e+00 5.087134e+00 2.056770e+00 3.734848e+00 3.814978e+00 2.699233e+00 -1.520228e+00 1.460207e+00 1.340526e-01 -2.695136e+00 
-9.438880e+00 5.040135e+00 2.052024e+00 3.886562e+00 3.822760e+00 2.701683e+00 -1.497832e+00 1.430669e+00 1.388095e-01 -2.652284e+00 
-9.570001e+00 4.989908e+00 2.046318e+00 4.037348e+00 3.828295e+00 2.701472e+00 -1.474300e+00 1.400632e+00 1.436037e-01 -2.607634e+00 
-9.695076e+00 4.936458e+00 2.039631e+00 4.187141e+00 3.831575e+00 2.698595e+00 -1.449638e+00 1.370104e+00 1.484292e-01 -2.561197e+00 
-9.813868e+00 4.879798e+00 2.031943e+00 4.335872e+00 3.832594e+00 2.693052e+00 -1.423852e+00 1.339094e+00 1.532796e-01 -2.512985e+00 
-9.926135e+00 4.819945e+00 2.023233e+00 4.483464e+00 3.831340e+00 2.684843e+00 -1.396950e+00 1.307607e+00 1.581486e-01 -2.463009e+00 
-1.003163e+01 4.756923e+00 2.013484e+00 4.629838e+00 3.827803e+00 2.673970e+00 -1.368941e+00 1.275653e+00 1.630292e-01 -2.411286e+00 
-1.013008e+01 4.690761e+00 2.002681e+00 4.774906e+00 3.821972e+00 2.660437e+00 -1.339833e+00 1.243241e+00 1.679143e-01 -2.357828e+00 
-1.022124e+01 4.621496e+00 1.990807e+00 4.918574e+00 3.813833e+00 2.644249e+00 -1.309636e+00 1.210377e+00 1.727965e-01 -2.302654e+00 
-1.030483e+01 4.549167e+00 1.977851e+00 5.060745e+00 3.803373e+00 2.625412e+00 -1.278360e+00 1.177071e+00 1.776681e-01 -2.245779e+00 
-1.038058e+01 4.473824e+00 1.963800e+00 5.201313e+00 3.790576e+00 2.603935e+00 -1.246017e+00 1.143333e+00 1.825211e-01 -2.187222e+00 
-1.044821e+01 4.395519e+00 1.948645e+00 5.340167e+00 3.775424e+00 2.579828e+00 -1.212618e+00 1.109170e+00 1.873472e-01 -2.127003e+00 
-1.050743e+01 4.314311e+00 1.932379e+00 5.477188e+00 3.757902e+00 2.553104e+00 -1.178176e+00 1.074592e+00 1.921380e-01 -2.065141e+00 
-1.055796e+01 4.230267e+00 1.914997e+00 5.612254e+00 3.737989e+00 2.523775e+00 -1.142703e+00 1.039608e+00 1.968847e-01 -2.001658e+00 
-1.059951e+01 4.143458e+00 1.896495e+00 5.745233e+00 3.715665e+00 2.491857e+00 -1.106214e+00 1.004228e+00 2.015781e-01 -1.936575e+00 
-1.063178e+01 4.053961e+00 1.876872e+00 5.875991e+00 3.690910e+00 2.457368e+00 -1.068724e+00 9.684621e-01 2.062092e-01 -1.869917e+00 
-1.065449e+01 3.961860e+00 1.856131e+00 6.004383e+00 3.663699e+00 2.420326e+00 -1.030247e+00 9.323194e-01 2.107685e-01 -1.801707e+00 
-1.066733e+01 3.867242e+00 1.834274e+00 6.130262e+00 3.634010e+00 2.380753e+00 -9.907986e-01 8.958103e-01 2.152462e-01 -1.731971e+00 
-1.067002e+01 3.770201e+00 1.811308e+00 6.253474e+00 3.601818e+00 2.338671e+00 -9.503962e-01 8.589450e-01 2.196324e-01 -1.660735e+00 
-1.066227e+01 3.670838e+00 1.787243e+00 6.373857e+00 3.567096e+00 2.294105e+00 -9.090567e-01 8.217337e-01 2.239169e-01 -1.588025e+00 
-1.064379e+01 3.569254e+00 1.762089e+00 6.491246e+00 3.529816e+00 2.247082e+00 -8.667977e-01 7.841871e-01 2.280896e-01 -1.513871e+00 
-1.061428e+01 3.465559e+00 1.735861e+00 6.605470e+00 3.489952e+00 2.197631e+00 -8.236375e-01 7.463157e-01 2.321401e-01 -1.438300e+00 
-1.057347e+01 3.359866e+00 1.708575e+00 6.716354e+00 3.447473e+00 2.145783e+00 -7.795952e-01 7.081305e-01 2.360581e-01 -1.361343e+00 
-1.052108e+01 3.252291e+00 1.680251e+00 6.823716e+00 3.402349e+00 2.091570e+00 -7.346903e-01 6.696422e-01 2.398330e-01 -1.283030e+00 
-1.045685e+01 3.142955e+00 1.650910e+00 6.927373e+00 3.354549e+00 2.035028e+00 -6.889429e-01 6.308620e-01 2.434542e-01 -1.203393e+00 
-1.038051e+01 3.031982e+00 1.620577e+00 7.027135e+00 3.304040e+00 1.976194e+00 -6.423738e-01 5.918012e-01 2.469113e-01 -1.122465e+00 
-1.029181e+01 2.919497e+00 1.589279e+00 7.122810e+00 3.250789e+00 1.915106e+00 -5.950042e-01 5.524710e-01 2.501937e-01 -1.040279e+00 
-1.019050e+01 2.805630e+00 1.557046e+00 7.214205e+00 3.194764e+00 1.851807e+00 -5.468560e-01 5.128830e-01 2.532908e-01 -9.568688e-01 
-1.007636e+01 2.690511e+00 1.523910e+00 7.301123e+00 3.135928e+00 1.786340e+00 -4.979514e-01 4.730487e-01 2.561922e-01 -8.722695e-01 
-9.949159e+00 2.574273e+00 1.489905e+00 7.383364e+00 3.074248e+00 1.718750e+00 -4.483134e-01 4.329800e-01 2.588875e-01 -7.865169e-01 
-9.808698e+00 2.457049e+00 1.455068e+00 7.460731e+00 3.009687e+00 1.649084e+00 -3.979653e-01 3.926885e-01 2.613663e-01 -6.996476e-01 
-9.654784e+00 2.338973e+00 1.419439e+00 7.533022e+00 2.942210e+00 1.577394e+00 -3.469311e-01 3.521863e-01 2.636187e-01 -6.116989e-01 
-9.487240e+00 2.220178e+00 1.383060e+00 7.600040e+00 2.871779e+00 1.503729e+00 -2.952351e-01 3.114855e-01 2.656351e-01 -5.227086e-01 
-9.305908e+00 2.100799e+00 1.345972e+00 7.661588e+00 2.798359e+00 1.428145e+00 -2.429021e-01 2.705982e-01 2.674056e-01 -4.327157e-01 
-9.110646e+00 1.980966e+00 1.308222e+00 7.717468e+00 2.721912e+00 1.350696e+00 -1.899574e-01 2.295367e-01 2.689211e-01 -3.417594e-01 
-8.901332e+00 1.860812e+00 1.269858e+00 7.767490e+00 2.642402e+00 1.271439e+00 -1.364268e-01 1.883134e-01 2.701725e-01 -2.498800e-01 
-8.677864e+00 1.740463e+00 1.230927e+00 7.811466e+00 2.559792e+00 1.190434e+00 -8.233633e-02 1.469407e-01 2.711514e-01 -1.571181e-01 
-8.440159e+00 1.620048e+00 1.191480e+00 7.849211e+00 2.474046e+00 1.107741e+00 -2.771266e-02 1.054314e-01 2.718496e-01 -6.351525e-02 
-8.188160e+00 1.499687e+00 1.151569e+00 7.880548e+00 2.385128e+00 1.023423e+00 2.741726e-02 6.379797e-02 2.722597e-01 3.088664e-02 
-7.921828e+00 1.379501e+00 1.111246e+00 7.905307e+00 2.293003e+00 9.375429e-01 8.302610e-02 2.205327e-02 2.723745e-01 1.260449e-01 
-7.641151e+00 1.259604e+00 1.070566e+00 7.923325e+00 2.197635e+00 8.501652e-01 1.390861e-01 -1.978988e-02 2.721877e-01 2.219164e-01 
-7.346140e+00 1.140108e+00 1.029582e+00 7.934448e+00 2.098991e+00 7.613560e-01 1.955693e-01 -6.171854e-02 2.716932e-01 3.184574e-01 
-7.036832e+00 1.021116e+00 9.883502e-01 7.938531e+00 1.997039e+00 6.711821e-01 2.524472e-01 -1.037197e-01 2.708860e-01 4.156235e-01 
-6.713287e+00 9.027303e-01 9.469252e-01 7.935441e+00 1.891746e+00 5.797111e-01 3.096910e-01 -1.457802e-01 2.697611e-01 5.133701e-01 
-6.375596e+00 7.850432e-01 9.053628e-01 7.925056e+00 1.783083e+00 4.870112e-01 3.672718e-01 -1.878870e-01 2.683148e-01 6.116519e-01 
-6.023873e+00 6.681426e-01 8.637181e-01 7.907265e+00 1.671022e+00 3.931510e-01 4.251602e-01 -2.300268e-01 2.665438e-01 7.104231e-01 
-5.658260e+00 5.521091e-01 8.220461e-01 7.881972e+00 1.555536e+00 2.981994e-01 4.833265e-01 -2.721862e-01 2.644454e-01 8.096376e-01 
-5.278926e+00 4.370173e-01 7.804015e-01 7.849096e+00 1.436601e+00 2.022254e-01 5.417409e-01 -3.143520e-01 2.620185e-01 9.092488e-01 
-4.886069e+00 3.229333e-01 7.388377e-01 7.808570e+00 1.314195e+00 1.052974e-01 6.003734e-01 -3.565107e-01 2.592622e-01 1.009210e+00 
-4.479914e+00 2.099160e-01 6.974071e-01 7.760342e+00 1.188298e+00 7.483759e-03 6.591934e-01 -3.986488e-01 2.561766e-01 1.109473e+00 
-4.060713e+00 9.801642e-02 6.561610e-01 7.704379e+00 1.058894e+00 -9.114792e-02 7.181704e-01 -4.407528e-01 2.527626e-01 1.209991e+00 
-3.628747e+00 -1.272199e-02 6.151491e-01 7.640662e+00 9.259696e-01 -1.905308e-01 7.772737e-01 -4.828092e-01 2.490223e-01 1.310716e+00 
-3.184324e+00 -1.222639e-01 5.744193e-01 7.569192e+00 7.895144e-01 -2.905990e-01 8.364722e-01 -5.248042e-01 2.449585e-01 1.411598e+00 
-2.727777e+00 -2.305819e-01 5.340178e-01 7.489988e+00 6.495219e-01 -3.912878e-01 8.957349e-01 -5.667244e-01 2.405751e-01 1.512591e+00 
-2.259467e+00 -3.376566e-01 4.939885e-01 7.403085e+00 5.059897e-01 -4.925341e-01 9.550304e-01 -6.085559e-01 2.358773e-01 1.613644e+00 
-1.779781e+00 -4.434767e-01 4.543730e-01 7.308539e+00 3.589192e-01 -5.942761e-01 1.014327e+00 -6.502850e-01 2.308708e-01 1.714709e+00 
-1.289132e+00 -5.480388e-01 4.152104e-01 7.206424e+00 2.083167e-01 -6.964539e-01 1.073594e+00 -6.918981e-01 2.255628e-01 1.815736e+00 
-7.879559e-01 -6.513475e-01 3.765369e-01 7.096835e+00 5.419296e-02 -7.990095e-01 1.132799e+00 -7.333813e-01 2.199611e-01 1.916677e+00 
-2.767136e-01 -7.534148e-01 3.383859e-01 6.979882e+00 -1.034359e-01 -9.018872e-01 1.191910e+00 -7.747210e-01 2.140748e-01 2.017480e+00 
2.441113e-01 -8.542606e-01 3.007876e-01 6.855696e+00 -2.645486e-01 -1.005033e+00 1.250896e+00 -8.159033e-01 2.079138e-01 2.118097e+00 
7.740131e-01 -9.539116e-01 2.637690e-01 6.724428e+00 -4.291181e-01 -1.108396e+00 1.309725e+00 -8.569145e-01 2.014893e-01 2.218477e+00 
1.312465e+00 -1.052402e+00 2.273537e-01 6.586246e+00 -5.971114e-01 -1.211928e+00 1.368364e+00 -8.977408e-01 1.948133e-01 2.318570e+00 
1.858922e+00 -1.149772e+00 1.915618e-01 6.441336e+00 -7.684892e-01 -1.315582e+00 1.426782e+00 -9.383684e-01 1.878986e-01 2.418327e+00 
2.412820e+00 -1.246067e+00 1.564098e-01 6.289900e+00 -9.432059e-01 -1.419315e+00 1.484947e+00 -9.787836e-01 1.807594e-01 2.517698e+00 
2.973576e+00 -1.341342e+00 1.219106e-01 6.132160e+00 -1.121209e+00 -1.523086e+00 1.542826e+00 -1.018973e+00 1.734106e-01 2.616631e+00 
3.540595e+00 -1.435652e+00 8.807335e-02 5.968351e+00 -1.302438e+00 -1.626857e+00 1.600389e+00 -1.058922e+00 1.658680e-01 2.715078e+00 
4.113267e+00 -1.529060e+00 5.490363e-02 5.798724e+00 -1.486826e+00 -1.730593e+00 1.657602e+00 -1.098618e+00 1.581488e-01 2.812987e+00 
4.690969e+00 -1.621632e+00 2.240301e-02 5.623546e+00 -1.674299e+00 -1.834260e+00 1.714434e+00 -1.138047e+00 1.502708e-01 2.910309e+00 
5.273068e+00 -1.713437e+00 -9.430680e-03 5.443096e+00 -1.864774e+00 -1.937831e+00 1.770853e+00 -1.177195e+00 1.422527e-01 3.006995e+00 
5.858921e+00 -1.804550e+00 -4.060337e-02 5.257664e+00 -2.058160e+00 -2.041276e+00 1.826828e+00 -1.216049e+00 1.341141e-01 3.102993e+00 
6.447877e+00 -1.895046e+00 -7.112472e-02 5.067555e+00 -2.254359e+00 -2.144573e+00 1.882327e+00 -1.254595e+00 1.258754e-01 3.198255e+00 
7.039281e+00 -1.985001e+00 -1.010080e-01 4.873081e+00 -2.453264e+00 -2.247698e+00 1.937317e+00 -1.292821e+00 1.175576e-01 3.292731e+00 
7.632472e+00 -2.074495e+00 -1.302703e-01 4.674565e+00 -2.654757e+00 -2.350633e+00 1.991769e+00 -1.330712e+00 1.091828e-01 3.386372e+00 
8.226788e+00 -2.163608e+00 -1.589319e-01 4.472335e+00 -2.858716e+00 -2.453360e+00 2.045651e+00 -1.368255e+00 1.007735e-01 3.479129e+00 
8.821566e+00 -2.252417e+00 -1.870168e-01 4.266729e+00 -3.065005e+00 -2.555864e+00 2.098931e+00 -1.405438e+00 9.235295e-02 3.570952e+00 
9.416141e+00 -2.341003e+00 -2.145520e-01 4.058089e+00 -3.273485e+00 -2.658132e+00 2.151579e+00 -1.442247e+00 8.394504e-02 3.661794e+00 
1.000985e+01 -2.429444e+00 -2.415680e-01 3.846761e+00 -3.484002e+00 -2.760153e+00 2.203564e+00 -1.478669e+00 7.557421e-02 3.751605e+00 
1.060205e+01 -2.517815e+00 -2.680979e-01 3.633094e+00 -3.696398e+00 -2.861918e+00 2.254856e+00 -1.514692e+00 6.726540e-02 3.840339e+00 
1.119207e+01 -2.606190e+00 -2.941779e-01 3.417439e+00 -3.910504e+00 -2.963420e+00 2.305424e+00 -1.550303e+00 5.904404e-02 3.927947e+00 
1.177928e+01 -2.694642e+00 -3.198466e-01 3.200148e+00 -4.126143e+00 -3.064652e+00 2.355239e+00 -1.585488e+00 5.093598e-02 4.014383e+00 
1.236303e+01 -2.783237e+00 -3.451449e-01 2.981572e+00 -4.343128e+00 -3.165608e+00 2.404271e+00 -1.620236e+00 4.296730e-02 4.099599e+00 
1.294271e+01 -2.872039e+00 -3.701160e-01 2.762058e+00 -4.561265e+00 -3.266286e+00 2.452490e+00 -1.654534e+00 3.516450e-02 4.183549e+00 
1.351769e+01 -2.961109e+00 -3.948048e-01 2.541954e+00 -4.780352e+00 -3.366680e+00 2.499867e+00 -1.688371e+00 2.755433e-02 4.266187e+00 
1.408738e+01 -3.050501e+00 -4.192580e-01 2.321601e+00 -5.000177e+00 -3.466790e+00 2.546374e+00 -1.721733e+00 2.016366e-02 4.347469e+00 
1.465118e+01 -3.140265e+00 -4.435237e-01 2.101335e+00 -5.220523e+00 -3.566612e+00 2.591982e+00 -1.754608e+00 1.301951e-02 4.427349e+00 
1.520852e+01 -3.230445e+00 -4.676508e-01 1.881489e+00 -5.441163e+00 -3.666144e+00 2.636663e+00 -1.786986e+00 6.148934e-03 4.505782e+00 
1.575884e+01 -3.321080e+00 -4.916894e-01 1.662386e+00 -5.661864e+00 -3.765384e+00 2.680389e+00 -1.818854e+00 -4.209993e-04 4.582725e+00 
1.630160e+01 -3.412203e+00 -5.156900e-01 1.444343e+00 -5.882387e+00 -3.864331e+00 2.723134e+00 -1.850201e+00 -6.663285e-03 4.658136e+00 
1.683626e+01 -3.503838e+00 -5.397032e-01 1.227669e+00 -6.102487e+00 -3.962980e+00 2.764869e+00 -1.881016e+00 -1.255103e-02 4.731970e+00 
1.736232e+01 -3.596006e+00 -5.637795e-01 1.012662e+00 -6.321910e+00 -4.061330e+00 2.805569e+00 -1.911286e+00 -1.805750e-02 4.804188e+00 
1.787928e+01 -3.688718e+00 -5.879691e-01 7.996120e-01 -6.540402e+00 -4.159375e+00 2.845207e+00 -1.941003e+00 -2.315619e-02 4.874746e+00 
1.838668e+01 -3.781981e+00 -6.123215e-01 5.887994e-01 -6.757700e+00 -4.257113e+00 2.883759e+00 -1.970153e+00 -2.782089e-02 4.943605e+00 
1.888406e+01 -3.875792e+00 -6.368849e-01 3.804928e-01 -6.973538e+00 -4.354536e+00 2.921198e+00 -1.998728e+00 -3.202573e-02 5.010726e+00 
1.937099e+01 -3.970143e+00 -6.617063e-01 1.749502e-01 -7.187647e+00 -4.451639e+00 2.957500e+00 -2.026716e+00 -3.574522e-02 5.076068e+00 
1.984705e+01 -4.065017e+00 -6.868311e-01 -2.758144e-02 -7.399755e+00 -4.548413e+00 2.992642e+00 -2.054108e+00 -3.895439e-02 5.139594e+00 
2.031184e+01 -4.160390e+00 -7.123025e-01 -2.268665e-01 -7.609588e+00 -4.644849e+00 3.026598e+00 -2.080892e+00 -4.162881e-02 5.201267e+00 
2.076500e+01 -4.256232e+00 -7.381613e-01 -4.226819e-01 -7.816869e+00 -4.740936e+00 3.059347e+00 -2.107060e+00 -4.374456e-02 5.261049e+00 
2.120616e+01 -4.352503e+00 -7.644456e-01 -6.148160e-01 -8.021321e+00 -4.836661e+00 3.090866e+00 -2.132602e+00 -4.527841e-02 5.318905e+00 
2.163499e+01 -4.449159e+00 -7.911906e-01 -8.030690e-01 -8.222667e+00 -4.932010e+00 3.121132e+00 -2.157508e+00 -4.620778e-02 5.374799e+00 
