   3.4136810e-15  -2.4017060e-15   1.3997290e-15  -3.5396690e-16   4.5548946e-15  -7.7040535e-15
   6.1499290e-08   1.4941900e-07  -5.6753870e-08  -1.2103914e-07  -3.6149900e-09  -3.0668609e-07
   5.4069870e-08   1.4297950e-07  -6.0279940e-08   9.3048218e-08  -1.3412306e-07   2.7484114e-07
  -2.8644120e-07   1.6625900e-08  -2.0665930e-07   1.6905875e-07  -3.4419612e-07  -2.3919936e-07
   5.3840170e-07  -5.0328140e-08  -2.0127030e-07  -2.7211273e-07   4.2630894e-07  -1.0935968e-06
   2.8212910e-07  -7.4727120e-08  -2.3049490e-08  -4.1768690e-07   5.8065304e-07  -1.6539164e-07
   2.0212460e-07   6.0874450e-07   3.9587250e-07  -2.3671065e-07   4.2256234e-07   1.4876975e-06
  -5.9695530e-07   1.9844100e-06  -8.1715460e-07  -2.3743238e-07  -1.6489672e-06   3.5128169e-07
   9.2905940e-07   3.6142880e-06  -1.4250200e-06   1.5143418e-06  -2.1947162e-06   3.1410238e-06
  -9.7460810e-07   3.1701760e-06  -2.2122260e-06   1.3156988e-06  -3.8398670e-06   3.6735676e-06
   1.0019640e-06   1.7479200e-06  -1.4014840e-06   6.1815800e-08  -7.2527260e-07  -1.0111362e-06
   4.8473830e-07   1.6093140e-06   5.6865470e-07  -9.4824149e-07   1.5479834e-06   1.1549362e-06
   3.6493350e-07  -2.6896460e-06   1.4174380e-06  -1.1415312e-06   3.9606008e-06  -1.7783432e-06
   2.1652010e-07  -8.8177710e-07   1.5647010e-06  -2.0948909e-06   4.5461468e-06   1.9496096e-06
  -1.0893320e-06   1.0303220e-06   7.4996990e-07  -1.3526428e-06  -1.1240725e-06  -1.8486860e-06
  -3.5977810e-07  -1.8611140e-06   1.3449720e-07   5.3682966e-07  -1.1132351e-07   2.6785066e-06
   1.3662230e-06   1.4230870e-06  -6.4627650e-07   2.1141042e-06  -3.2006415e-06   1.4229705e-06
   2.6608480e-06   6.1261310e-06  -5.0325100e-06   4.4302086e-06  -9.8195988e-06  -1.1744852e-06
   5.1602800e-06   1.1693280e-05  -7.3404240e-06   7.3754808e-06  -1.7756623e-05   1.4580600e-07
   5.6062150e-06   1.1528620e-05  -8.5882160e-06   8.0963172e-06  -1.9327201e-05  -1.4710025e-06
   2.8387170e-06   1.0301950e-05  -7.1294270e-06   6.5371919e-06  -1.7764428e-05  -1.5535610e-07
   2.4458380e-06   4.6425860e-06  -4.3171530e-06   1.8763717e-06  -6.1128092e-06  -2.2059392e-06
   6.9025090e-07   1.5994340e-07   7.6082280e-07   1.0588582e-06   2.0527218e-06   3.6365084e-06
