0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.570796e+00 7.853982e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 
-7.896573e-07 1.805827e-07 0.000000e+00 -1.057654e-07 0.000000e+00 0.000000e+00 -1.570795e+00 7.853962e-01 -2.368894e-05 5.417287e-06 0.000000e+00 -3.172859e-06 0.000000e+00 0.000000e+00 3.875466e-05 -5.813199e-05 -9.993227e-08 
-6.315331e-06 1.443878e-06 0.000000e+00 -8.458991e-07 0.000000e+00 0.000000e+00 -1.570786e+00 7.853827e-01 -9.473210e-05 2.166194e-05 0.000000e+00 -1.268843e-05 0.000000e+00 0.000000e+00 1.549804e-04 -2.324706e-04 -1.589944e-06 
-2.131150e-05 4.872899e-06 0.000000e+00 -2.854500e-06 0.000000e+00 0.000000e+00 -1.570761e+00 7.853459e-01 -2.130588e-04 4.871459e-05 0.000000e+00 -2.853755e-05 0.000000e+00 0.000000e+00 3.485625e-04 -5.228437e-04 -8.076995e-06 
-5.050100e-05 1.154664e-05 0.000000e+00 -6.764226e-06 0.000000e+00 0.000000e+00 -1.570714e+00 7.852742e-01 -3.785501e-04 8.653511e-05 0.000000e+00 -5.070546e-05 0.000000e+00 0.000000e+00 6.193099e-04 -9.289649e-04 -2.552487e-05 
-9.858986e-05 2.253758e-05 0.000000e+00 -1.320574e-05 0.000000e+00 0.000000e+00 -1.570635e+00 7.851562e-01 -5.910383e-04 1.350582e-04 0.000000e+00 -7.917218e-05 0.000000e+00 0.000000e+00 9.669555e-04 -1.450433e-03 -6.221626e-05 
-1.702673e-04 3.891166e-05 0.000000e+00 -2.280771e-05 0.000000e+00 0.000000e+00 -1.570518e+00 7.849803e-01 -8.503071e-04 1.941934e-04 0.000000e+00 -1.139125e-04 0.000000e+00 0.000000e+00 1.391156e-03 -2.086734e-03 -1.287528e-04 
-2.701911e-04 6.171602e-05 0.000000e+00 -3.619565e-05 0.000000e+00 0.000000e+00 -1.570354e+00 7.847351e-01 -1.156090e-03 2.638150e-04 0.000000e+00 -1.548966e-04 0.000000e+00 0.000000e+00 1.891493e-03 -2.837240e-03 -2.377591e-04 
-4.030039e-04 9.199891e-05 0.000000e+00 -5.399266e-05 0.000000e+00 0.000000e+00 -1.570137e+00 7.844091e-01 -1.508072e-03 3.437710e-04 0.000000e+00 -2.020898e-04 0.000000e+00 0.000000e+00 2.467473e-03 -3.701209e-03 -4.044277e-04 
-5.733214e-04 1.307979e-04 0.000000e+00 -7.681855e-05 0.000000e+00 0.000000e+00 -1.569858e+00 7.839911e-01 -1.905888e-03 4.338751e-04 0.000000e+00 -2.554523e-04 0.000000e+00 0.000000e+00 3.118527e-03 -4.677790e-03 -6.462230e-04 
