0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 1.101875e-03 -1.101875e-03 1.893589e-10 
0.000000e+00 4.444518e-03 -4.444375e-03 1.434131e-07 
0.000000e+00 1.007889e-02 -1.007876e-02 1.256654e-07 
0.000000e+00 1.804935e-02 -1.804941e-02 -6.120413e-08 
0.000000e+00 2.839301e-02 -2.839312e-02 -1.070027e-07 
0.000000e+00 4.113911e-02 -4.113910e-02 1.231281e-08 
0.000000e+00 5.630827e-02 -5.630772e-02 5.451835e-07 
0.000000e+00 7.391192e-02 -7.391091e-02 1.006849e-06 
0.000000e+00 9.395140e-02 -9.395077e-02 6.330009e-07 
0.000000e+00 1.164176e-01 -1.164178e-01 -2.010852e-07 
0.000000e+00 1.412900e-01 -1.412907e-01 -7.194332e-07 
0.000000e+00 1.685361e-01 -1.685367e-01 -5.508256e-07 
0.000000e+00 1.981113e-01 -1.981113e-01 -2.705330e-08 
0.000000e+00 2.299573e-01 -2.299571e-01 1.935514e-07 
0.000000e+00 2.640028e-01 -2.640024e-01 4.064067e-07 
0.000000e+00 3.001624e-01 -3.001618e-01 6.366107e-07 
0.000000e+00 3.383364e-01 -3.383358e-01 5.895425e-07 
0.000000e+00 3.784105e-01 -3.784098e-01 6.530903e-07 
0.000000e+00 4.202557e-01 -4.202550e-01 7.120921e-07 
0.000000e+00 4.637286e-01 -4.637279e-01 7.073614e-07 
0.000000e+00 5.086708e-01 -5.086702e-01 6.048096e-07 
0.000000e+00 5.549097e-01 -5.549094e-01 2.516759e-07 
0.000000e+00 6.022582e-01 -6.022586e-01 -4.033657e-07 
0.000000e+00 6.505161e-01 -6.505199e-01 -3.781723e-06 
0.000000e+00 6.994697e-01 -6.994762e-01 -6.497243e-06 
0.000000e+00 7.488932e-01 -7.488989e-01 -5.715691e-06 
0.000000e+00 7.985492e-01 -7.985511e-01 -1.885321e-06 
0.000000e+00 8.481900e-01 -8.481871e-01 2.948523e-06 
0.000000e+00 8.975587e-01 -8.975526e-01 6.086732e-06 
0.000000e+00 9.463905e-01 -9.463845e-01 6.033245e-06 
0.000000e+00 9.944143e-01 -9.944114e-01 2.874873e-06 
0.000000e+00 1.041353e+00 -1.041353e+00 1.800683e-07 
0.000000e+00 1.086928e+00 -1.086932e+00 -4.061661e-06 
0.000000e+00 1.130858e+00 -1.130867e+00 -8.864441e-06 
0.000000e+00 1.172862e+00 -1.172872e+00 -1.000478e-05 
0.000000e+00 1.212664e+00 -1.212669e+00 -4.901499e-06 
0.000000e+00 1.249989e+00 -1.249987e+00 2.256128e-06 
0.000000e+00 1.284573e+00 -1.284564e+00 8.740030e-06 
0.000000e+00 1.316153e+00 -1.316146e+00 7.189064e-06 
0.000000e+00 1.344487e+00 -1.344485e+00 2.447672e-06 
0.000000e+00 1.369343e+00 -1.369342e+00 9.818482e-07 
0.000000e+00 1.390498e+00 -1.390502e+00 -3.661347e-06 
0.000000e+00 1.407756e+00 -1.407764e+00 -8.116909e-06 
0.000000e+00 1.420936e+00 -1.420943e+00 -6.805633e-06 
0.000000e+00 1.429880e+00 -1.429882e+00 -1.789775e-06 
0.000000e+00 1.434454e+00 -1.434451e+00 3.153735e-06 
0.000000e+00 1.434548e+00 -1.434542e+00 5.941082e-06 
0.000000e+00 1.430082e+00 -1.430078e+00 3.670667e-06 
0.000000e+00 1.421006e+00 -1.421004e+00 1.993980e-06 
0.000000e+00 1.407297e+00 -1.407296e+00 6.400249e-07 
0.000000e+00 1.388966e+00 -1.388965e+00 6.495659e-07 
0.000000e+00 1.366054e+00 -1.366055e+00 -5.166697e-07 
0.000000e+00 1.338644e+00 -1.338645e+00 -1.181970e-06 
0.000000e+00 1.306845e+00 -1.306845e+00 -2.287782e-07 
0.000000e+00 1.270801e+00 -1.270803e+00 -1.745234e-06 
0.000000e+00 1.230695e+00 -1.230698e+00 -3.045784e-06 
0.000000e+00 1.186744e+00 -1.186747e+00 -3.249464e-06 
0.000000e+00 1.139195e+00 -1.139197e+00 -1.794676e-06 
0.000000e+00 1.088333e+00 -1.088334e+00 -6.177630e-07 
0.000000e+00 1.034474e+00 -1.034472e+00 2.206021e-06 
0.000000e+00 9.779640e-01 -9.779521e-01 1.190040e-05 
0.000000e+00 9.191820e-01 -9.191616e-01 2.036047e-05 
0.000000e+00 8.585310e-01 -8.585119e-01 1.913403e-05 
0.000000e+00 7.964432e-01 -7.964338e-01 9.369643e-06 
0.000000e+00 7.333730e-01 -7.333774e-01 -4.443439e-06 
0.000000e+00 6.697965e-01 -6.698123e-01 -1.584832e-05 
0.000000e+00 6.062082e-01 -6.062275e-01 -1.933817e-05 
0.000000e+00 5.431181e-01 -5.431314e-01 -1.327552e-05 
0.000000e+00 4.810489e-01 -4.810519e-01 -2.994318e-06 
0.000000e+00 4.205323e-01 -4.205312e-01 1.136334e-06 
0.000000e+00 3.621058e-01 -3.620976e-01 8.247865e-06 
0.000000e+00 3.063093e-01 -3.062982e-01 1.106025e-05 
0.000000e+00 2.536807e-01 -2.536742e-01 6.487673e-06 
0.000000e+00 2.047535e-01 -2.047554e-01 -1.930767e-06 
0.000000e+00 1.600518e-01 -1.600603e-01 -8.545597e-06 
0.000000e+00 1.200872e-01 -1.200960e-01 -8.774286e-06 
0.000000e+00 8.535501e-02 -8.535834e-02 -3.330472e-06 
0.000000e+00 5.633020e-02 -5.633054e-02 -3.388274e-07 
0.000000e+00 3.346383e-02 -3.346261e-02 1.222557e-06 
0.000000e+00 1.717970e-02 -1.717867e-02 1.030196e-06 
0.000000e+00 7.870640e-03 -7.871461e-03 -8.205599e-07 
0.000000e+00 5.895294e-03 -5.897313e-03 -2.019320e-06 
0.000000e+00 1.157494e-02 -1.157615e-02 -1.212418e-06 
0.000000e+00 2.519057e-02 -2.519099e-02 -4.173856e-07 
0.000000e+00 4.698016e-02 -4.697971e-02 4.546280e-07 
0.000000e+00 7.713609e-02 -7.713581e-02 2.835842e-07 
0.000000e+00 1.158031e-01 -1.158038e-01 -6.735517e-07 
0.000000e+00 1.630762e-01 -1.630774e-01 -1.157536e-06 
0.000000e+00 2.189991e-01 -2.189999e-01 -7.823175e-07 
0.000000e+00 2.835630e-01 -2.835638e-01 -8.248389e-07 
0.000000e+00 3.567053e-01 -3.567081e-01 -2.797073e-06 
0.000000e+00 4.383093e-01 -4.383135e-01 -4.166401e-06 
0.000000e+00 5.282041e-01 -5.282073e-01 -3.226562e-06 
0.000000e+00 6.261641e-01 -6.261643e-01 -1.734685e-07 
0.000000e+00 7.319098e-01 -7.319069e-01 2.946221e-06 
0.000000e+00 8.451106e-01 -8.451050e-01 5.644593e-06 
0.000000e+00 9.653788e-01 -9.653758e-01 2.998290e-06 
0.000000e+00 1.092285e+00 -1.092284e+00 1.464332e-06 
0.000000e+00 1.225343e+00 -1.225346e+00 -2.618350e-06 
0.000000e+00 1.364029e+00 -1.364041e+00 -1.201605e-05 
0.000000e+00 1.507769e+00 -1.507785e+00 -1.600224e-05 
0.000000e+00 1.655952e+00 -1.655965e+00 -1.317856e-05 
0.000000e+00 1.807933e+00 -1.807935e+00 -2.024616e-06 
0.000000e+00 1.963033e+00 -1.963022e+00 1.064780e-05 
0.000000e+00 2.120538e+00 -2.120525e+00 1.305147e-05 
0.000000e+00 2.279719e+00 -2.279711e+00 7.683727e-06 
0.000000e+00 2.439822e+00 -2.439821e+00 8.913417e-07 
0.000000e+00 2.600073e+00 -2.600077e+00 -3.675916e-06 
0.000000e+00 2.759696e+00 -2.759706e+00 -9.768216e-06 
0.000000e+00 2.917904e+00 -2.917912e+00 -7.664779e-06 
0.000000e+00 3.073907e+00 -3.073909e+00 -1.720227e-06 
0.000000e+00 3.226924e+00 -3.226918e+00 6.038919e-06 
0.000000e+00 3.376179e+00 -3.376171e+00 7.958052e-06 
0.000000e+00 3.520912e+00 -3.520909e+00 3.097061e-06 
0.000000e+00 3.660380e+00 -3.660382e+00 -2.219919e-06 
0.000000e+00 3.793869e+00 -3.793873e+00 -3.568237e-06 
0.000000e+00 3.920684e+00 -3.920690e+00 -6.289986e-06 
0.000000e+00 4.040167e+00 -4.040172e+00 -5.457767e-06 
0.000000e+00 4.151701e+00 -4.151699e+00 2.112174e-06 
0.000000e+00 4.254700e+00 -4.254696e+00 3.871699e-06 
0.000000e+00 4.348631e+00 -4.348628e+00 2.908156e-06 
0.000000e+00 4.433004e+00 -4.433004e+00 -2.955679e-07 
0.000000e+00 4.507379e+00 -4.507381e+00 -2.035705e-06 
0.000000e+00 4.571370e+00 -4.571373e+00 -2.976947e-06 
0.000000e+00 4.624646e+00 -4.624648e+00 -2.004390e-06 
0.000000e+00 4.666928e+00 -4.666931e+00 -2.685678e-06 
0.000000e+00 4.698006e+00 -4.698006e+00 1.519680e-07 
0.000000e+00 4.717718e+00 -4.717717e+00 8.405678e-07 
0.000000e+00 4.725966e+00 -4.725966e+00 6.673815e-08 
0.000000e+00 4.722713e+00 -4.722715e+00 -2.189186e-06 
0.000000e+00 4.707983e+00 -4.707983e+00 -2.869923e-07 
0.000000e+00 4.681855e+00 -4.681854e+00 5.171938e-07 
0.000000e+00 4.644471e+00 -4.644471e+00 3.147380e-07 
0.000000e+00 4.596028e+00 -4.596030e+00 -1.672029e-06 
0.000000e+00 4.536783e+00 -4.536784e+00 -6.197765e-07 
0.000000e+00 4.467039e+00 -4.467040e+00 -5.527878e-07 
0.000000e+00 4.387158e+00 -4.387160e+00 -2.041137e-06 
0.000000e+00 4.297556e+00 -4.297556e+00 2.124116e-07 
0.000000e+00 4.198691e+00 -4.198685e+00 6.473195e-06 
0.000000e+00 4.091065e+00 -4.091059e+00 6.089125e-06 
0.000000e+00 3.975224e+00 -3.975223e+00 8.322608e-07 
0.000000e+00 3.851756e+00 -3.851760e+00 -3.754507e-06 
0.000000e+00 3.721284e+00 -3.721289e+00 -5.254132e-06 
0.000000e+00 3.584461e+00 -3.584464e+00 -3.048699e-06 
0.000000e+00 3.441975e+00 -3.441974e+00 8.577836e-07 
0.000000e+00 3.294530e+00 -3.294526e+00 4.290773e-06 
0.000000e+00 3.142867e+00 -3.142857e+00 9.815693e-06 
0.000000e+00 2.987726e+00 -2.987723e+00 3.393323e-06 
0.000000e+00 2.829881e+00 -2.829883e+00 -1.941822e-06 
0.000000e+00 2.670102e+00 -2.670107e+00 -5.322578e-06 
0.000000e+00 2.509168e+00 -2.509175e+00 -6.942267e-06 
0.000000e+00 2.347870e+00 -2.347870e+00 -2.512723e-07 
0.000000e+00 2.186983e+00 -2.186978e+00 4.821765e-06 
0.000000e+00 2.027283e+00 -2.027269e+00 1.403909e-05 
0.000000e+00 1.869540e+00 -1.869521e+00 1.883306e-05 
0.000000e+00 1.714499e+00 -1.714487e+00 1.190059e-05 
0.000000e+00 1.562896e+00 -1.562896e+00 3.038237e-07 
0.000000e+00 1.415442e+00 -1.415453e+00 -1.114206e-05 
0.000000e+00 1.272820e+00 -1.272834e+00 -1.376753e-05 
0.000000e+00 1.135684e+00 -1.135692e+00 -8.160216e-06 
0.000000e+00 1.004655e+00 -1.004656e+00 -9.898535e-07 
0.000000e+00 8.803181e-01 -8.803157e-01 2.358353e-06 
0.000000e+00 7.632184e-01 -7.632093e-01 9.127836e-06 
0.000000e+00 6.538577e-01 -6.538451e-01 1.259066e-05 
0.000000e+00 5.526926e-01 -5.526819e-01 1.073376e-05 
0.000000e+00 4.601325e-01 -4.601274e-01 5.065508e-06 
0.000000e+00 3.765369e-01 -3.765381e-01 -1.192107e-06 
0.000000e+00 3.022143e-01 -3.022197e-01 -5.368387e-06 
0.000000e+00 2.374209e-01 -2.374266e-01 -5.712866e-06 
0.000000e+00 1.823592e-01 -1.823619e-01 -2.696248e-06 
0.000000e+00 1.371779e-01 -1.371779e-01 3.871658e-08 
0.000000e+00 1.019718e-01 -1.019736e-01 -1.796399e-06 
0.000000e+00 7.678157e-02 -7.678604e-02 -4.467682e-06 
0.000000e+00 6.159475e-02 -6.159895e-02 -4.200774e-06 
0.000000e+00 5.634656e-02 -5.634747e-02 -9.146571e-07 
0.000000e+00 6.092118e-02 -6.091804e-02 3.138905e-06 
0.000000e+00 7.515348e-02 -7.514835e-02 5.130028e-06 
0.000000e+00 9.883100e-02 -9.882744e-02 3.564859e-06 
0.000000e+00 1.316961e-01 -1.316956e-01 4.974028e-07 
0.000000e+00 1.734486e-01 -1.734515e-01 -2.852239e-06 
0.000000e+00 2.237487e-01 -2.237574e-01 -8.722136e-06 
0.000000e+00 2.822194e-01 -2.822286e-01 -9.218648e-06 
0.000000e+00 3.484505e-01 -3.484541e-01 -3.644190e-06 
0.000000e+00 4.220016e-01 -4.219972e-01 4.352253e-06 
0.000000e+00 5.024033e-01 -5.023952e-01 8.135097e-06 
0.000000e+00 5.891661e-01 -5.891601e-01 6.012605e-06 
0.000000e+00 6.817792e-01 -6.817777e-01 1.493487e-06 
0.000000e+00 7.797133e-01 -7.797155e-01 -2.204197e-06 
0.000000e+00 8.824278e-01 -8.824391e-01 -1.132411e-05 
0.000000e+00 9.893738e-01 -9.893886e-01 -1.477657e-05 
0.000000e+00 1.099993e+00 -1.100004e+00 -1.070534e-05 
0.000000e+00 1.213728e+00 -1.213730e+00 -1.787874e-06 
0.000000e+00 1.330018e+00 -1.330010e+00 8.236768e-06 
0.000000e+00 1.448305e+00 -1.448294e+00 1.112795e-05 
0.000000e+00 1.568042e+00 -1.568033e+00 8.504217e-06 
0.000000e+00 1.688683e+00 -1.688681e+00 1.546996e-06 
0.000000e+00 1.809696e+00 -1.809696e+00 -4.516670e-07 
0.000000e+00 1.930564e+00 -1.930564e+00 -1.250514e-08 
0.000000e+00 2.050783e+00 -2.050782e+00 1.172418e-06 
0.000000e+00 2.169863e+00 -2.169862e+00 1.139486e-06 
