0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.570796e+00 7.853982e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -0.000000e+00 0.000000e+00 
-8.292575e-08 1.579295e-08 0.000000e+00 -7.918119e-08 0.000000e+00 0.000000e+00 -1.570795e+00 7.853962e-01 -2.487690e-06 4.737712e-07 0.000000e+00 -2.375358e-06 0.000000e+00 0.000000e+00 3.875466e-05 -5.813199e-05 -5.700250e-08 
-6.632056e-07 1.262693e-07 0.000000e+00 -6.332806e-07 0.000000e+00 0.000000e+00 -1.570786e+00 7.853827e-01 -9.948287e-06 1.894427e-06 0.000000e+00 -9.499181e-06 0.000000e+00 0.000000e+00 1.549804e-04 -2.324706e-04 -9.069410e-07 
-2.238029e-06 4.261496e-07 0.000000e+00 -2.137017e-06 0.000000e+00 0.000000e+00 -1.570761e+00 7.853459e-01 -2.237438e-05 4.260223e-06 0.000000e+00 -2.136459e-05 0.000000e+00 0.000000e+00 3.485625e-04 -5.228437e-04 -4.607231e-06 
-5.303366e-06 1.009782e-06 0.000000e+00 -5.064026e-06 0.000000e+00 0.000000e+00 -1.570714e+00 7.852742e-01 -3.975355e-05 7.567451e-06 0.000000e+00 -3.796051e-05 0.000000e+00 0.000000e+00 6.193099e-04 -9.289649e-04 -1.455971e-05 
-1.035344e-05 1.970904e-06 0.000000e+00 -9.886442e-06 0.000000e+00 0.000000e+00 -1.570635e+00 7.851562e-01 -6.206832e-05 1.180999e-05 0.000000e+00 -5.927189e-05 0.000000e+00 0.000000e+00 9.669555e-04 -1.450433e-03 -3.548910e-05 
-1.788073e-05 3.402638e-06 0.000000e+00 -1.707490e-05 0.000000e+00 0.000000e+00 -1.570518e+00 7.849803e-01 -8.929616e-05 1.697928e-05 0.000000e+00 -8.527973e-05 0.000000e+00 0.000000e+00 1.391156e-03 -2.086734e-03 -7.344298e-05 
-2.837396e-05 5.395774e-06 0.000000e+00 -2.709743e-05 0.000000e+00 0.000000e+00 -1.570354e+00 7.847351e-01 -1.214095e-04 2.306307e-05 0.000000e+00 -1.159618e-04 0.000000e+00 0.000000e+00 1.891493e-03 -2.837240e-03 -1.355499e-04 
-4.232087e-05 8.041865e-06 0.000000e+00 -4.042055e-05 0.000000e+00 0.000000e+00 -1.570137e+00 7.844091e-01 -1.583755e-04 3.004684e-05 0.000000e+00 -1.512917e-04 0.000000e+00 0.000000e+00 2.467473e-03 -3.701209e-03 -2.304904e-04 
-6.020691e-05 1.143206e-05 0.000000e+00 -5.750850e-05 0.000000e+00 0.000000e+00 -1.569858e+00 7.839911e-01 -2.001564e-04 3.791312e-05 0.000000e+00 -1.912393e-04 0.000000e+00 0.000000e+00 3.118527e-03 -4.677790e-03 -3.683278e-04 
-8.251191e-05 1.565394e-05 0.000000e+00 -7.882164e-05 0.000000e+00 0.000000e+00 -1.569511e+00 7.834698e-01 -2.467091e-04 4.663933e-05 0.000000e+00 -2.357719e-04 0.000000e+00 0.000000e+00 3.844012e-03 -5.766018e-03 -5.600533e-04 
-1.097101e-04 2.079153e-05 0.000000e+00 -1.048164e-04 0.000000e+00 0.000000e+00 -1.569087e+00 7.828342e-01 -2.979855e-04 5.619784e-05 0.000000e+00 -2.848544e-04 0.000000e+00 0.000000e+00 4.643214e-03 -6.964820e-03 -8.175858e-04 
-1.422699e-04 2.692533e-05 0.000000e+00 -1.359455e-04 0.000000e+00 0.000000e+00 -1.568580e+00 7.820732e-01 -3.539323e-04 6.655596e-05 0.000000e+00 -3.384493e-04 0.000000e+00 0.000000e+00 5.515342e-03 -8.273013e-03 -1.153772e-03 
-1.806545e-04 3.413224e-05 0.000000e+00 -1.726574e-04 0.000000e+00 0.000000e+00 -1.567982e+00 7.811760e-01 -4.144911e-04 7.767591e-05 0.000000e+00 -3.965165e-04 0.000000e+00 0.000000e+00 6.459537e-03 -9.689305e-03 -1.582387e-03 
